,long,lat,prec,temp,pres,rh,uwnd,vwnd
19710,-109.2399,25.53252,0.09375,300.46246,101165.625,83.10771,-0.24438488,4.72869
19711,-108.9419,25.54004,0.1171875,300.2984,101165.625,84.97489,-0.41137707,4.566581
19712,-108.6438,25.54649,0.03125,302.51715,100540.625,63.865517,1.6110839,4.099784
19713,-108.3456,25.55186,0.0,302.51715,100315.625,63.865517,1.9011229,2.5157998
19714,-108.0475,25.55617,0.0390625,303.0484,99653.125,56.63114,1.7927245,2.6886513
19715,-107.7493,25.5594,0.1875,302.47028,97978.125,54.896767,2.0056152,1.401542
19716,-107.451,25.56156,0.3046875,295.97028,91865.625,64.857704,2.3444824,-2.0154502
19717,-107.1528,25.56264,0.40625,291.14996,83053.125,68.41239,3.1052244,0.6183388
19718,-106.8545,25.56266,0.53125,289.96246,78665.625,66.02958,2.3112793,-1.3758018
19719,-106.5563,25.5616,0.9453125,290.89215,77153.125,56.62333,2.7556152,-2.0349815
19720,-106.258,25.55947,0.796875,290.62653,76440.625,57.74833,2.4187012,-1.3767784
19721,-105.9598,25.55626,0.15625,292.1656,76840.625,47.09208,0.08276355,-1.1658409
19722,-105.6616,25.55198,0.1015625,294.72028,78240.625,37.771767,0.079833865,-1.1648643
19723,-105.3635,25.54663,0.0546875,294.72028,80203.125,37.771767,-2.0178223,-0.8465049
19724,-105.0654,25.54021,0.0,297.78278,81703.125,30.959267,-3.373291,-0.83771586
19725,-104.7674,25.53272,0.0,297.26715,81590.625,32.865517,-3.3752441,-0.8308799
19726,-104.4694,25.52415,0.0,297.03278,82190.625,34.303017,-3.9191895,-0.0398643
19727,-104.1716,25.51452,0.0,298.57184,82940.625,30.818642,-5.2248535,0.18474507
19728,-103.8738,25.50382,0.0,296.69684,83365.625,36.178017,-3.886963,-0.62677836
19729,-103.5761,25.49204,0.0,301.6031,86740.625,30.15458,-3.2541504,-1.4549034
19730,-103.2785,25.4792,0.0,300.19684,87328.125,32.740517,-3.8674316,-1.223458
19731,-102.9811,25.46529,0.0,301.1109,87603.125,33.076454,-3.8010254,-0.8230674
19732,-102.6837,25.45032,0.0,299.96246,86740.625,35.482704,-3.6877441,-0.39337993
19733,-102.3866,25.43428,0.0,299.8531,86653.125,35.584267,-3.5881348,-0.761544
19734,-102.0895,25.41718,0.0,299.63434,85890.625,37.201454,-4.1018066,0.2023232
19735,-101.7926,25.39901,0.0,294.6812,83003.125,43.38114,-4.1018066,0.21208882
19736,-101.4959,25.37978,0.109375,294.6812,82178.125,43.38114,-3.1584473,0.1476357
19737,-101.1993,25.35949,0.1953125,293.87653,82265.625,47.701454,-4.3098145,-1.074044
19738,-100.903,25.33815,0.265625,290.3609,80553.125,52.78739,-2.7092288,1.8663857
19739,-100.6068,25.31574,0.0,287.95465,77265.625,50.678017,-3.1467288,-0.13263774
19740,-100.3108,25.29228,0.046875,285.63434,79528.125,54.201454,-2.333252,0.9386513
19741,-100.015,25.26776,0.203125,299.83746,92753.125,58.75614,-3.911377,1.6906044
20035,-116.3867,25.29933,0.0,291.6031,101553.125,89.62333,2.1892087,-6.4724817
20036,-116.0918,25.33243,0.0,291.4937,101540.625,89.86552,2.2858884,-5.80256
20037,-115.7966,25.36448,0.0,291.38434,101540.625,90.24052,2.2722166,-5.809396
20038,-115.5012,25.39549,0.0,291.3062,101503.125,90.857704,2.4353025,-5.087716
20039,-115.2054,25.42545,0.0,291.3062,101490.625,90.857704,2.5407712,-4.3299036
20040,-114.9095,25.45436,0.0,291.12653,101490.625,91.49052,2.530029,-4.3367395
20041,-114.6132,25.48221,0.0,290.9781,101490.625,92.201454,2.6413572,-3.627755
20042,-114.3167,25.50901,0.0,291.00153,101503.125,92.170204,2.6970212,-2.949044
20043,-114.02,25.53475,0.0,290.97028,101490.625,92.09989,2.6901853,-2.95588
20044,-113.7231,25.55943,0.0,290.89996,101465.625,92.52958,2.6872556,-2.3592002
20045,-113.426,25.58305,0.0,290.90778,101478.125,92.90458,3.0358884,-2.4392784
20046,-113.1286,25.60561,0.0,291.18903,101490.625,92.97489,2.9157712,-1.8533409
20047,-112.8311,25.62711,0.0,291.6187,101478.125,92.81083,2.5749512,-1.6843956
20048,-112.5334,25.64754,0.0,291.89996,101478.125,92.75614,2.9001462,-1.6267784
20049,-112.2355,25.6669,0.0078125,292.69684,101365.625,92.357704,2.1921387,-1.7263877
20050,-111.9374,25.6852,0.0,298.39215,100303.125,54.18583,1.6657714,-0.48615336
20051,-111.6392,25.70243,0.0,299.0484,97315.625,48.990517,1.9108886,-0.42072368
20052,-111.3408,25.71858,0.0,298.2281,95590.625,45.240517,5.744873,2.2745888
20053,-111.0423,25.73367,0.0,301.02496,100228.125,69.263954,5.7487793,2.260917
20054,-110.7436,25.74768,0.0,300.95465,101278.125,72.94364,0.9792479,3.8156044
20055,-110.4449,25.76063,0.0,300.95465,101303.125,72.94364,0.6823729,4.5206823
20056,-110.146,25.77249,0.0,300.78278,101315.625,78.59209,0.6931151,4.518729
20057,-109.8471,25.78328,0.0546875,300.64215,101315.625,81.740524,0.46362293,5.2775183
20058,-109.548,25.793,0.1796875,300.56403,101315.625,82.88896,-0.25903332,5.1964636
20059,-109.2489,25.80164,0.0625,302.00153,100815.625,68.35771,0.98120105,2.8136513
20060,-108.9496,25.8092,0.0,302.15778,99840.625,60.287395,-0.41137707,4.566581
20061,-108.6504,25.81569,0.0,302.38434,99640.625,63.295208,0.9929198,2.7238076
20062,-108.351,25.82109,0.015625,303.2281,99440.625,56.40458,1.9138182,2.095878
20063,-108.0517,25.82542,0.1875,302.51715,98553.125,55.09989,1.7927245,2.6886513
20064,-107.7523,25.82867,0.3359375,302.47028,94090.625,54.896767,3.5739744,1.1525185
20065,-107.4528,25.83084,0.4296875,296.9156,88553.125,63.146767,3.6921384,0.53142476
20066,-107.1534,25.83194,0.5,294.56403,85640.625,66.04521,3.1052244,0.6183388
20067,-106.8539,25.83195,0.453125,290.14996,78365.625,60.638954,2.8601074,-2.2742393
20068,-106.5545,25.83088,0.625,290.14996,75965.625,60.638954,0.26538074,-0.96271586
20069,-106.2551,25.82874,0.515625,292.3609,76140.625,47.27958,0.26245105,-0.9636924
20070,-105.9557,25.82552,0.359375,292.96246,77040.625,41.72489,-2.7258303,-0.66877055
20071,-105.6563,25.82121,0.046875,295.3687,79540.625,36.02958,-3.5285645,-0.8445518
20072,-105.357,25.81583,0.0078125,297.7906,81790.625,30.912392,-3.9025881,-0.8259971
20073,-105.0577,25.80937,0.0,297.27496,81778.125,32.81083,-3.8273926,-0.28791118
20074,-104.7585,25.80184,0.0,297.26715,81790.625,32.826454,-3.7893066,-0.495919
20075,-104.4593,25.79322,0.0,297.03278,82103.125,34.303017,-4.2785645,0.0031044483
20076,-104.1603,25.78354,0.0,298.0562,82978.125,33.990517,-5.2248535,0.1866982
20077,-103.8613,25.77277,0.0,301.57965,85215.625,30.15458,-4.4611816,0.12224507
20078,-103.5624,25.76093,0.0,301.57965,88040.625,30.15458,-3.1340334,0.63884664
20079,-103.2636,25.74801,0.0,300.9781,88103.125,33.09208,-3.8674316,-1.223458
20080,-102.965,25.73403,0.0,300.84528,88103.125,34.81864,-3.5891113,-0.51740336
20081,-102.6665,25.71897,0.0,300.84528,87740.625,34.81864,-3.8439941,-1.4129112
20082,-102.3681,25.70284,0.0,299.38434,86903.125,38.388954,-3.8469238,-1.4041221
20083,-102.0699,25.68563,0.0,299.07184,86703.125,40.31083,-3.7600098,-0.46857524
20084,-101.7718,25.66736,0.0,299.32184,85865.625,39.053017,-3.645752,-0.8836143
20085,-101.4739,25.64802,0.3046875,296.8609,85428.125,48.81864,-3.8342288,-2.5320518
20086,-101.1762,25.62762,1.1796875,298.5562,86253.125,50.84989,-4.3098145,-1.0730674
20087,-100.8787,25.60615,1.21875,294.6734,84153.125,52.045204,-4.388916,0.13787007
20088,-100.5813,25.58361,0.6953125,287.95465,81978.125,50.678017,-4.94458,3.3536904
20089,-100.2842,25.56002,0.3671875,299.3531,90165.625,58.02958,-2.333252,0.9386513
20090,-99.98722,25.53536,0.2265625,303.0484,95440.625,55.732704,-3.9211426,0.5324013
20091,-99.69051,25.50965,0.59375,303.0484,98378.125,55.732704,-3.735596,1.2365029
20092,-99.39403,25.48288,1.4375,302.87653,99078.125,59.928017,-3.7326663,1.245292
20093,-99.09779,25.45505,2.0625,302.26715,99190.625,62.982704,-4.246338,1.6720498
20094,-98.80179,25.42617,1.640625,302.26715,99240.625,62.982704,-4.315674,2.941581
20095,-98.50606,25.39624,1.453125,301.47028,99278.125,67.99052,-4.2424316,2.5275185
20096,-98.21059,25.36526,1.3515625,301.65778,100478.125,73.0374,-3.6447756,2.82537
20097,-97.91539,25.33323,1.078125,301.87653,101278.125,73.84209,-3.4885256,3.2775185
20098,-97.62048,25.30015,0.8046875,300.87653,101415.625,83.68583,-3.1027834,2.1622841
20377,-118.4876,25.3038,0.0,291.28278,101690.625,88.91239,2.17749,-8.825021
20378,-118.1938,25.34438,0.0,291.2359,101653.125,88.65458,2.104248,-8.504708
20379,-117.8997,25.38392,0.0,291.27496,101640.625,88.99052,2.3073728,-8.629708
20380,-117.6052,25.42243,0.0,291.39215,101628.125,89.170204,2.3669431,-8.324044
20381,-117.3104,25.4599,0.0,291.32184,101628.125,89.20927,2.3776853,-7.8660364
20382,-117.0153,25.49632,0.0,291.3609,101578.125,89.43583,2.3591306,-7.868966
20383,-116.7198,25.53171,0.0,291.3609,101565.625,89.43583,2.42749,-7.339669
20384,-116.4241,25.56605,0.0,291.39996,101553.125,89.576454,2.4489744,-6.809396
20385,-116.128,25.59933,0.0,291.34528,101553.125,90.045204,2.434326,-6.815255
20386,-115.8317,25.63157,0.0,291.34528,101540.625,90.045204,2.4177244,-6.1560755
20387,-115.535,25.66275,0.0,291.27496,101515.625,90.638954,2.9870603,-4.9842005
20388,-115.2382,25.69288,0.0,291.12653,101490.625,91.36552,2.6032712,-5.4461145
20389,-114.941,25.72195,0.0,290.97028,101490.625,91.87333,2.7692869,-4.684396
20390,-114.6436,25.74997,0.0,290.9781,101490.625,92.201454,3.2917478,-3.4793174
20391,-114.346,25.77692,0.0,290.83746,101503.125,91.99052,2.8845212,-3.9295127
20392,-114.0481,25.8028,0.0,290.81403,101478.125,92.34208,3.0026853,-3.2068565
20393,-113.75,25.82763,0.0,290.89996,101478.125,92.52958,3.2683103,-1.7058799
20394,-113.4517,25.85139,0.0,290.89215,101478.125,93.19364,3.0358884,-2.4392784
20395,-113.1531,25.87407,0.0,291.34528,101478.125,93.13114,3.0485837,-1.4324424
20396,-112.8544,25.89569,0.0,291.6187,101478.125,92.81083,3.030029,-1.426583
20397,-112.5555,25.91624,0.0,292.3531,101465.625,92.72489,2.0212402,-0.03498149
20398,-112.2564,25.93572,0.0,297.57184,100878.125,59.86552,2.0222168,-0.0398643
20399,-111.9572,25.95412,0.0,297.57184,98578.125,59.86552,3.0964353,1.5079873
20400,-111.6578,25.97145,0.0,299.12653,95840.625,40.43583,2.2731931,2.3263466
20401,-111.3582,25.9877,0.0,303.1109,97340.625,37.045204,2.278076,2.3195107
20402,-111.0585,26.00287,0.0,303.1109,100403.125,37.045204,0.35913074,4.298026
20403,-110.7587,26.01696,0.0,301.0406,101278.125,71.638954,-0.033447385,4.838065
20404,-110.4587,26.02998,0.0,300.8531,101278.125,76.60771,0.64526355,5.4357214
20405,-110.1587,26.04191,0.0,300.76715,101290.625,80.07646,0.25268543,5.827323
20406,-109.8585,26.05277,0.046875,300.64215,101290.625,81.740524,0.41088855,5.9200964
20407,-109.5582,26.06254,0.171875,300.59528,101315.625,84.49052,0.16967762,5.8976355
20408,-109.2579,26.07123,0.09375,302.14996,100503.125,64.38896,0.017333865,5.0431433
20409,-108.9575,26.07883,0.0,302.15778,99415.625,60.287395,1.1657714,3.3644326
20410,-108.657,26.08536,0.0,303.20465,99128.125,54.428017,0.96557605,2.620292
20411,-108.3565,26.09079,0.0,301.96246,97803.125,54.959267,0.9714354,2.620292
20412,-108.0559,26.09515,0.1640625,301.96246,94428.125,54.959267,1.1823729,2.283378
20413,-107.7553,26.09842,0.296875,296.8687,89290.625,63.170204,3.2839353,0.8741982
20414,-107.4547,26.1006,0.515625,294.4937,86265.625,66.31084,3.286865,0.86736226
20415,-107.154,26.1017,0.421875,294.4937,82265.625,66.31084,2.697998,0.6056435
20416,-106.8533,26.10171,0.2734375,289.50934,76640.625,63.240517,2.3288574,-1.5144737
20417,-106.5527,26.10064,0.359375,289.39215,75328.125,55.40458,2.9040527,-2.1258018
20418,-106.2521,26.09848,0.203125,290.21246,74628.125,50.615517,1.003662,-3.449044
20419,-105.9515,26.09524,0.3828125,292.96246,76840.625,41.72489,-3.8010256,-0.0711143
20420,-105.6509,26.09091,0.0390625,296.83746,80615.625,31.49833,-1.6301271,-1.1228721
20421,-105.3503,26.0855,0.0078125,297.5406,81803.125,31.959267,-3.9025881,-0.8259971
20422,-105.0499,26.07901,0.0,297.27496,81790.625,32.81083,-4.143799,-0.02716899
20423,-104.7495,26.07143,0.0,296.90778,81940.625,34.59989,-3.8752441,-0.19513774
20424,-104.4491,26.06276,0.0,299.4156,84165.625,31.584267,-3.8752441,-0.1883018
20425,-104.1489,26.05302,0.0,299.4156,85903.125,31.584267,-3.150635,0.65154195
20426,-103.8487,26.04219,0.0,301.7984,88103.125,29.43583,-3.0402834,0.61736226
20427,-103.5486,26.03028,0.0,301.51715,88115.625,31.43583,-3.0383303,0.62322164
20428,-103.2487,26.01729,0.0,299.53278,87603.125,37.670204,-3.8342285,-1.449044
20429,-102.9488,26.00323,0.0,300.7906,88028.125,34.928017,-4.5148926,-0.014473677
20430,-102.6491,25.98808,0.0,300.78278,88140.625,35.888954,-3.5939941,-1.5916221
20431,-102.3496,25.97186,0.0,300.2906,87878.125,38.06083,-3.802002,-0.48712993
20432,-102.0501,25.95456,0.0,299.07184,86478.125,40.31083,-3.4475098,-1.5486534
20433,-101.7509,25.93618,0.0,296.94684,85228.125,48.084267,-5.10083,-1.3308799
20434,-101.4518,25.91673,0.53125,298.5562,87278.125,50.928017,-3.8342288,-2.5320518
20435,-101.1529,25.89621,1.1328125,298.5562,89278.125,50.84989,-3.5354004,-2.3162315
20436,-100.8542,25.87461,1.2578125,299.9859,89390.625,51.52958,-3.928955,-1.3513877
20437,-100.5556,25.85195,0.8046875,299.76715,90378.125,56.44364,-3.9318848,-1.3416221
20438,-100.2573,25.82822,0.3828125,299.76715,93040.625,56.44364,-5.1242676,3.2902138
20439,-99.9592,25.80342,0.28125,300.5562,94840.625,58.053017,-3.7473145,1.6066201
20440,-99.66132,25.77756,1.3359375,303.08746,97578.125,59.138954,-3.7434082,1.6154091
20441,-99.36366,25.75064,5.578125,302.57184,99178.125,61.193645,-3.6633303,1.1583779
20442,-99.06626,25.72265,3.6953125,302.26715,99215.625,62.77958,-4.156494,2.455253
20443,-98.7691,25.69361,1.578125,302.0406,99253.125,64.49052,-3.8479004,1.6866982
20444,-98.47221,25.6635,2.1796875,301.6187,99778.125,70.56865,-4.241455,2.5294716
20445,-98.17558,25.63235,2.0234375,301.65778,100678.125,73.0374,-3.4533694,2.7511513
20446,-97.87923,25.60013,2.1171875,301.96246,101215.625,73.553024,-3.5217288,3.1095498
20447,-97.58318,25.56687,4.59375,301.2359,101415.625,79.84989,-3.5158694,3.1173623
20448,-97.28741,25.53256,2.1875,300.7281,101428.125,85.24052,-3.4748535,2.4542763
20449,-96.99196,25.4972,0.2109375,300.8062,101490.625,85.076454,-3.7424319,2.6525185
20450,-96.69682,25.4608,0.046875,300.9312,101490.625,83.81083,-3.7365725,2.6622841
20451,-96.40199,25.42336,0.171875,301.0406,101490.625,83.70927,-3.719971,2.4923623
20452,-96.10751,25.38488,0.1875,301.09528,101490.625,81.8499,-3.8088381,2.6339638
20453,-95.81335,25.34536,0.3046875,301.1656,101478.125,81.4749,-3.6184084,2.2501748
20454,-95.51955,25.30481,0.296875,301.22028,101478.125,81.7249,-3.5061038,2.028495
20720,-120.2949,25.30295,0.0,291.1656,101853.125,89.34208,1.503662,-8.533029
20721,-120.0023,25.34993,0.0,291.19684,101815.625,88.99833,2.05542,-8.633615
20722,-119.7093,25.39589,0.0,291.1109,101790.625,89.02958,2.2429197,-8.710763
20723,-119.4158,25.44083,0.0,291.07965,101778.125,89.107704,1.8210448,-8.83674
20724,-119.122,25.48474,0.0,291.1109,101765.625,88.607704,2.418701,-8.74006
20725,-118.8278,25.52762,0.0,291.1109,101703.125,88.607704,2.608154,-8.648263
20726,-118.5333,25.56946,0.0,291.14215,101703.125,88.56864,2.5895994,-8.655099
20727,-118.2383,25.61027,0.0,291.18903,101665.625,88.43583,2.7067869,-8.425607
20728,-117.9431,25.65004,0.0,291.18903,101653.125,88.43583,2.764404,-8.065255
20729,-117.6474,25.68876,0.0,291.19684,101640.625,88.701454,2.746826,-8.071115
20730,-117.3515,25.72645,0.0,291.1187,101628.125,89.19364,2.7692869,-7.559396
20731,-117.0552,25.76308,0.0,291.2437,101603.125,89.33427,2.7663572,-7.042794
20732,-116.7586,25.79866,0.0,291.28278,101578.125,89.357704,3.0231931,-7.286935
20733,-116.4617,25.8332,0.0,291.1734,101553.125,89.67802,2.70874,-6.4578333
20734,-116.1645,25.86667,0.0,291.25934,101553.125,90.11552,2.9606931,-6.7566614
20735,-115.867,25.8991,0.0,291.19684,101540.625,90.170204,2.95874,-6.0662317
20736,-115.5692,25.93046,0.0,291.07184,101528.125,90.61552,2.98999,-4.9842005
20737,-115.2711,25.96076,0.0,291.1187,101503.125,90.78739,3.0788572,-5.304513
20738,-114.9728,25.99,0.0,290.95465,101490.625,91.15458,3.2604978,-4.6131067
20739,-114.6742,26.01817,0.0,290.82965,101490.625,91.951454,3.2917478,-3.4793174
20740,-114.3754,26.04527,0.0,290.7359,101478.125,92.42802,3.4597166,-3.855294
20741,-114.0764,26.07131,0.0,290.7359,101490.625,92.42802,3.639404,-2.9783409
20742,-113.7771,26.09627,0.0,290.7906,101490.625,93.36552,3.6325681,-2.98713
20743,-113.4776,26.12017,0.0,291.14215,101478.125,93.38114,3.6735837,-1.7996299
20744,-113.1779,26.14299,0.0,291.14215,101465.625,93.38114,3.1599119,-1.0759971
20745,-112.878,26.16473,0.0,292.00153,101478.125,92.53739,3.1569822,-1.0808799
20746,-112.5779,26.18539,0.0,296.62653,100765.625,59.482708,2.472412,-1.7019737
20747,-112.2776,26.20498,0.0,297.2359,98678.125,60.20927,1.9782714,-0.052559614
20748,-111.9771,26.22349,0.0,298.7359,95465.625,39.763954,5.6569824,2.5324013
20749,-111.6765,26.24092,0.0,298.6656,94678.125,37.84208,3.0222166,1.4601357
20750,-111.3758,26.25726,0.0,300.4156,97940.625,38.232704,-0.81274426,3.5841591
20751,-111.0749,26.27252,0.0,301.27496,101190.625,69.170204,0.01928699,5.299979
20752,-110.7738,26.28669,0.0,301.14996,101228.125,72.37333,-0.034423947,4.8390417
20753,-110.4727,26.29978,0.0,300.9859,101265.625,74.357704,0.2507323,5.9933386
20754,-110.1714,26.31179,0.0078125,300.8609,101265.625,78.263954,-0.13500988,5.785331
20755,-109.87,26.3227,0.0390625,300.65778,101290.625,82.95927,0.41088855,5.9200964
20756,-109.5685,26.33253,0.4296875,300.51715,101290.625,86.70927,0.17553699,5.1115026
20757,-109.267,26.34127,0.453125,300.51715,100478.125,86.70927,1.2399901,2.566581
20758,-108.9654,26.34892,0.0,303.2437,99203.125,53.646767,1.2438964,2.5636513
20759,-108.6637,26.35548,0.0078125,303.32965,98503.125,50.94364,1.4890136,2.4669716
20760,-108.3619,26.36095,0.0625,303.32965,96303.125,50.94364,2.526123,0.5480263
20761,-108.0602,26.36533,0.375,296.89996,90428.125,62.28739,2.9851072,2.2257607
20762,-107.7583,26.36861,1.21875,291.7437,85190.625,69.7249,3.1628416,0.9786904
20763,-107.4565,26.37081,1.7890625,294.59528,83228.125,65.84208,3.4108887,-0.083809614
20764,-107.1546,26.37192,1.3515625,291.87653,79890.625,65.670204,3.4870603,-0.652169
20765,-106.8528,26.37193,0.828125,290.38434,77040.625,60.46708,2.3288574,-1.5144737
20766,-106.5509,26.37085,0.421875,290.8687,76453.125,57.56864,2.6013184,-1.5818565
20767,-106.249,26.36868,0.140625,291.96246,75728.125,50.77958,1.4929197,-1.426583
20768,-105.9472,26.36542,0.0390625,292.51715,76540.625,42.146767,-3.8010256,-0.0711143
20769,-105.6454,26.36107,0.0,297.83746,80340.625,31.365517,-1.6252443,-0.67658305
20770,-105.3437,26.35563,0.0,297.83746,81803.125,31.365517,-3.527588,-0.061348677
20771,-105.042,26.34909,0.0,297.25153,81828.125,33.670204,-3.5266113,-0.053536177
20772,-104.7404,26.34147,0.0,299.4859,83928.125,31.482704,-3.982666,0.19158101
20773,-104.4388,26.33276,0.0,299.4859,85690.625,31.482704,-3.965088,-0.007637739
20774,-104.1374,26.32296,0.0,301.8062,87803.125,29.178017,-3.50708,-0.16388774
20775,-103.836,26.31207,0.0,301.57965,88103.125,30.865517,-3.302002,0.41716695
20776,-103.5347,26.30009,0.0,301.5562,87503.125,31.240517,-3.1145022,0.69060445
20777,-103.2335,26.28703,0.0,299.53278,86690.625,37.670204,-4.5109863,-0.4978721
20778,-102.9325,26.27288,0.0,299.0484,87028.125,40.13114,-4.5148926,-0.014473677
20779,-102.6316,26.25764,0.0,299.90778,88053.125,39.732704,-3.60083,-1.9285362
20780,-102.3308,26.24133,0.0,299.90778,87878.125,39.732704,-5.3586426,-0.091622114
20781,-102.0302,26.22393,0.0,296.90778,85428.125,46.678017,-3.4475098,-1.5476768
20782,-101.7298,26.20545,0.015625,296.22028,84928.125,52.15458,-6.2473145,-1.7713096
20783,-101.4295,26.18589,0.171875,296.22028,87065.625,52.15458,-4.190674,-1.464669
20784,-101.1294,26.16525,0.421875,300.06403,90653.125,50.615517,-4.1936035,-1.4568565
20785,-100.8295,26.14353,0.421875,299.4156,91290.625,54.271767,-5.7365723,1.2882607
20786,-100.5297,26.12074,0.3359375,299.4156,91553.125,54.271767,-3.534424,2.0988076
20787,-100.2302,26.09687,0.0546875,300.2984,93140.625,56.72489,-5.2229004,3.60662
20788,-99.93095,26.07193,0.2890625,300.01715,93903.125,57.021767,-5.123291,2.7911904
20789,-99.63189,26.04592,0.71875,300.4859,96778.125,58.045204,-5.0197754,3.894706
20790,-99.33306,26.01884,5.734375,302.57184,99315.625,61.193645,-3.9553223,3.0470498
20791,-99.03448,25.9907,3.3828125,302.93903,99728.125,61.72489,-4.156494,2.4581826
20792,-98.73615,25.96148,1.5703125,302.33746,99753.125,67.27958,-4.0461426,1.9650185
20793,-98.43809,25.93121,1.7578125,302.33746,100278.125,67.27958,-4.156494,2.9181435
20794,-98.1403,25.89988,1.078125,302.1734,101078.125,71.459274,-3.4504397,2.7511513
20795,-97.84279,25.86748,3.1171875,301.6734,101278.125,76.1624,-3.5510256,2.4152138
20796,-97.54558,25.83403,4.6171875,301.6734,101453.125,76.1624,-2.7150881,1.097831
20797,-97.24866,25.79952,3.3828125,301.3062,101478.125,80.89677,-3.6936038,2.3419716
20798,-96.95205,25.76396,0.6171875,300.7984,101503.125,86.46708,-3.1311038,1.832206
20799,-96.65576,25.72735,0.0625,300.81403,101503.125,85.58427,-3.7209475,2.6368935
20800,-96.35979,25.6897,0.2890625,301.0406,101503.125,83.70927,-3.8869631,2.5001748
20801,-96.06416,25.651,0.5,301.14996,101490.625,83.9749,-3.806885,2.6349404
20802,-95.76888,25.61126,0.703125,301.1656,101490.625,82.60771,-3.815674,2.3048623
20803,-95.47395,25.57047,0.7109375,301.2281,101490.625,82.771774,-3.7326663,2.0919716
20804,-95.17937,25.52865,0.8125,301.26715,101528.125,82.084274,-3.6545413,2.20037
20805,-94.88517,25.4858,0.453125,301.28278,101515.625,82.584274,-3.6818848,1.8917763
20806,-94.59135,25.44192,0.3046875,301.28278,101540.625,82.584274,-3.7121582,1.7150185
20807,-94.2979,25.39701,0.125,301.28278,101540.625,83.49834,-3.710205,1.7218544
20808,-94.00486,25.35107,0.0859375,301.25153,101540.625,85.23271,-3.824463,1.535331
20809,-93.71222,25.30411,0.125,301.18903,101540.625,85.0374,-3.9504395,1.3019326
21064,-121.81,25.31598,0.0,291.07965,101940.625,90.52177,1.7233886,-7.621896
21065,-121.5184,25.36831,0.0,291.13434,101928.125,90.62333,1.6745604,-8.069161
21066,-121.2264,25.41964,0.0,291.22028,101928.125,89.99052,1.8386229,-7.8504114
21067,-120.9339,25.46996,0.0,291.13434,101890.625,89.982704,1.9489745,-8.074044
21068,-120.641,25.51925,0.0,291.1109,101878.125,89.951454,1.9333495,-8.0779505
21069,-120.3477,25.56753,0.0,291.1656,101853.125,89.34208,2.050537,-8.269357
21070,-120.0539,25.61478,0.0,291.08746,101828.125,89.14677,2.2067869,-8.441232
21071,-119.7598,25.661,0.0,291.0484,101815.625,89.08427,2.1892087,-8.445138
